mc_trial,method,variant,precision,recall,f1,accuracy,tp,tn,fp,fn
41,depth.FM,raw,0.22033898305084745,0.8666666666666667,0.3513513513513513,0.52,39,117,138,6
41,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
41,depth.RT,raw,0.6349206349206349,0.8888888888888888,0.7407407407407407,0.9066666666666666,40,232,23,5
41,depth.RP,raw,0.31958762886597936,0.6888888888888889,0.43661971830985913,0.7333333333333333,31,189,66,14
41,depth.RPD,raw,0.8095238095238095,0.7555555555555555,0.7816091954022989,0.9366666666666666,34,247,8,11
41,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
41,WICMAD,deriv,0.6666666666666666,0.044444444444444446,0.08333333333333334,0.8533333333333334,2,254,1,43
42,depth.FM,raw,0.1943127962085308,0.9111111111111111,0.3203125,0.42,41,85,170,4
42,depth.mode,raw,0.9534883720930233,0.9111111111111111,0.9318181818181819,0.98,41,253,2,4
42,depth.RT,raw,0.7297297297297297,0.6,0.6585365853658536,0.9066666666666666,27,245,10,18
42,depth.RP,raw,0.38596491228070173,0.4888888888888889,0.4313725490196078,0.8066666666666666,22,220,35,23
42,depth.RPD,raw,0.82,0.9111111111111111,0.8631578947368421,0.9566666666666667,41,246,9,4
42,WICMAD,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
42,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
43,depth.FM,raw,0.24271844660194175,0.5555555555555556,0.33783783783783783,0.6733333333333333,25,177,78,20
43,depth.mode,raw,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.99,43,254,1,2
43,depth.RT,raw,0.7083333333333334,0.7555555555555555,0.7311827956989247,0.9166666666666666,34,241,14,11
43,depth.RP,raw,0.5405405405405406,0.4444444444444444,0.4878048780487805,0.86,20,238,17,25
43,depth.RPD,raw,0.9473684210526315,0.8,0.8674698795180723,0.9633333333333334,36,253,2,9
43,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
43,WICMAD,deriv,0.9545454545454546,0.9333333333333333,0.9438202247191012,0.9833333333333333,42,253,2,3
44,depth.FM,raw,0.18666666666666668,0.9333333333333333,0.31111111111111106,0.38,42,72,183,3
44,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
44,depth.RT,raw,0.5932203389830508,0.7777777777777778,0.673076923076923,0.8866666666666667,35,231,24,10
44,depth.RP,raw,0.25287356321839083,0.9777777777777777,0.4018264840182649,0.5633333333333334,44,125,130,1
44,depth.RPD,raw,0.8913043478260869,0.9111111111111111,0.9010989010989011,0.97,41,250,5,4
44,WICMAD,raw,1.0,0.08888888888888889,0.163265306122449,0.8633333333333333,4,255,0,41
44,WICMAD,deriv,1.0,0.06666666666666667,0.125,0.86,3,255,0,42
45,depth.FM,raw,0.25,0.6444444444444445,0.36024844720496896,0.6566666666666666,29,168,87,16
45,depth.mode,raw,0.9523809523809523,0.8888888888888888,0.9195402298850575,0.9766666666666667,40,253,2,5
45,depth.RT,raw,0.5394736842105263,0.9111111111111111,0.6776859504132231,0.87,41,220,35,4
45,depth.RP,raw,0.29545454545454547,0.8666666666666667,0.44067796610169496,0.67,39,162,93,6
45,depth.RPD,raw,0.9473684210526315,0.8,0.8674698795180723,0.9633333333333334,36,253,2,9
45,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
45,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
46,depth.FM,raw,0.2727272727272727,0.5333333333333333,0.3609022556390977,0.7166666666666667,24,191,64,21
46,depth.mode,raw,0.9534883720930233,0.9111111111111111,0.9318181818181819,0.98,41,253,2,4
46,depth.RT,raw,0.625,0.7777777777777778,0.6930693069306931,0.8966666666666666,35,234,21,10
46,depth.RP,raw,0.4,0.7111111111111111,0.512,0.7966666666666666,32,207,48,13
46,depth.RPD,raw,0.7321428571428571,0.9111111111111111,0.8118811881188118,0.9366666666666666,41,240,15,4
46,WICMAD,raw,0.5176470588235295,0.9777777777777777,0.676923076923077,0.86,44,214,41,1
46,WICMAD,deriv,0.9565217391304348,0.9777777777777777,0.967032967032967,0.99,44,253,2,1
47,depth.FM,raw,0.20382165605095542,0.7111111111111111,0.31683168316831684,0.54,32,130,125,13
47,depth.mode,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
47,depth.RT,raw,0.6481481481481481,0.7777777777777778,0.707070707070707,0.9033333333333333,35,236,19,10
47,depth.RP,raw,0.26229508196721313,0.7111111111111111,0.3832335329341318,0.6566666666666666,32,165,90,13
47,depth.RPD,raw,0.9210526315789473,0.7777777777777778,0.8433734939759038,0.9566666666666667,35,252,3,10
47,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
47,WICMAD,deriv,0.5057471264367817,0.9777777777777777,0.6666666666666667,0.8533333333333334,44,212,43,1
48,depth.FM,raw,0.25396825396825395,0.7111111111111111,0.3742690058479532,0.6433333333333333,32,161,94,13
48,depth.mode,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
48,depth.RT,raw,0.5806451612903226,0.8,0.6728971962616822,0.8833333333333333,36,229,26,9
48,depth.RP,raw,0.31896551724137934,0.8222222222222222,0.4596273291925467,0.71,37,176,79,8
48,depth.RPD,raw,0.7962962962962963,0.9555555555555556,0.8686868686868687,0.9566666666666667,43,244,11,2
48,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
48,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
49,depth.FM,raw,0.19879518072289157,0.7333333333333333,0.3127962085308057,0.5166666666666667,33,122,133,12
49,depth.mode,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
49,depth.RT,raw,0.6271186440677966,0.8222222222222222,0.7115384615384616,0.9,37,233,22,8
49,depth.RP,raw,0.267515923566879,0.9333333333333333,0.4158415841584159,0.6066666666666667,42,140,115,3
49,depth.RPD,raw,0.9428571428571428,0.7333333333333333,0.8250000000000001,0.9533333333333334,33,253,2,12
49,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
49,WICMAD,deriv,0.5,0.022222222222222223,0.0425531914893617,0.85,1,254,1,44
50,depth.FM,raw,0.225130890052356,0.9555555555555556,0.364406779661017,0.5,43,107,148,2
50,depth.mode,raw,0.9534883720930233,0.9111111111111111,0.9318181818181819,0.98,41,253,2,4
50,depth.RT,raw,0.7142857142857143,0.7777777777777778,0.7446808510638298,0.92,35,241,14,10
50,depth.RP,raw,0.29245283018867924,0.6888888888888889,0.4105960264900662,0.7033333333333334,31,180,75,14
50,depth.RPD,raw,0.9459459459459459,0.7777777777777778,0.8536585365853658,0.96,35,253,2,10
50,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
50,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
51,depth.FM,raw,0.21678321678321677,0.6888888888888889,0.32978723404255317,0.58,31,143,112,14
51,depth.mode,raw,0.9565217391304348,0.9777777777777777,0.967032967032967,0.99,44,253,2,1
51,depth.RT,raw,0.5492957746478874,0.8666666666666667,0.6724137931034483,0.8733333333333333,39,223,32,6
51,depth.RP,raw,0.410958904109589,0.6666666666666666,0.5084745762711864,0.8066666666666666,30,212,43,15
51,depth.RPD,raw,0.6065573770491803,0.8222222222222222,0.6981132075471698,0.8933333333333333,37,231,24,8
51,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
51,WICMAD,deriv,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
52,depth.FM,raw,0.21818181818181817,0.8,0.34285714285714286,0.54,36,126,129,9
52,depth.mode,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
52,depth.RT,raw,0.6470588235294118,0.7333333333333333,0.6875,0.9,33,237,18,12
52,depth.RP,raw,0.35,0.6222222222222222,0.44799999999999995,0.77,28,203,52,17
52,depth.RPD,raw,0.9024390243902439,0.8222222222222222,0.8604651162790697,0.96,37,251,4,8
52,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
52,WICMAD,deriv,1.0,0.06666666666666667,0.125,0.86,3,255,0,42
53,depth.FM,raw,0.2608695652173913,0.5333333333333333,0.35036496350364965,0.7033333333333334,24,187,68,21
53,depth.mode,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
53,depth.RT,raw,0.7083333333333334,0.7555555555555555,0.7311827956989247,0.9166666666666666,34,241,14,11
53,depth.RP,raw,0.3333333333333333,0.7111111111111111,0.45390070921985815,0.7433333333333333,32,191,64,13
53,depth.RPD,raw,0.8333333333333334,0.7777777777777778,0.8045977011494253,0.9433333333333334,35,248,7,10
53,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
53,WICMAD,deriv,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
54,depth.FM,raw,0.22981366459627328,0.8222222222222222,0.35922330097087374,0.56,37,131,124,8
54,depth.mode,raw,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
54,depth.RT,raw,0.5606060606060606,0.8222222222222222,0.6666666666666666,0.8766666666666667,37,226,29,8
54,depth.RP,raw,0.3486238532110092,0.8444444444444444,0.49350649350649356,0.74,38,184,71,7
54,depth.RPD,raw,0.7755102040816326,0.8444444444444444,0.8085106382978723,0.94,38,244,11,7
54,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
54,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
55,depth.FM,raw,0.32,0.35555555555555557,0.3368421052631579,0.79,16,221,34,29
55,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
55,depth.RT,raw,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,30,240,15,15
55,depth.RP,raw,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.75,30,195,60,15
55,depth.RPD,raw,0.85,0.7555555555555555,0.7999999999999998,0.9433333333333334,34,249,6,11
55,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
55,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
56,depth.FM,raw,0.1958762886597938,0.8444444444444444,0.3179916317991631,0.45666666666666667,38,99,156,7
56,depth.mode,raw,0.9375,1.0,0.967741935483871,0.99,45,252,3,0
56,depth.RT,raw,0.6481481481481481,0.7777777777777778,0.707070707070707,0.9033333333333333,35,236,19,10
56,depth.RP,raw,0.4084507042253521,0.6444444444444445,0.5,0.8066666666666666,29,213,42,16
56,depth.RPD,raw,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.95,33,252,3,12
56,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
56,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
57,depth.FM,raw,0.24369747899159663,0.6444444444444445,0.35365853658536583,0.6466666666666666,29,165,90,16
57,depth.mode,raw,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.99,43,254,1,2
57,depth.RT,raw,0.6346153846153846,0.7333333333333333,0.6804123711340205,0.8966666666666666,33,236,19,12
57,depth.RP,raw,0.3516483516483517,0.7111111111111111,0.47058823529411775,0.76,32,196,59,13
57,depth.RPD,raw,0.8260869565217391,0.8444444444444444,0.8351648351648352,0.95,38,247,8,7
57,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
57,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
58,depth.FM,raw,0.2962962962962963,0.7111111111111111,0.4183006535947712,0.7033333333333334,32,179,76,13
58,depth.mode,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
58,depth.RT,raw,0.5671641791044776,0.8444444444444444,0.6785714285714286,0.88,38,226,29,7
58,depth.RP,raw,0.3950617283950617,0.7111111111111111,0.5079365079365079,0.7933333333333333,32,206,49,13
58,depth.RPD,raw,0.8780487804878049,0.8,0.8372093023255814,0.9533333333333334,36,250,5,9
58,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
58,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
59,depth.FM,raw,0.21142857142857144,0.8222222222222222,0.33636363636363636,0.5133333333333333,37,117,138,8
59,depth.mode,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
59,depth.RT,raw,0.5675675675675675,0.9333333333333333,0.7058823529411765,0.8833333333333333,42,223,32,3
59,depth.RP,raw,0.2982456140350877,0.7555555555555555,0.42767295597484273,0.6966666666666667,34,175,80,11
59,depth.RPD,raw,0.8205128205128205,0.7111111111111111,0.7619047619047619,0.9333333333333333,32,248,7,13
59,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
59,WICMAD,deriv,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
60,depth.FM,raw,0.2323943661971831,0.7333333333333333,0.35294117647058826,0.5966666666666667,33,146,109,12
60,depth.mode,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
60,depth.RT,raw,0.6730769230769231,0.7777777777777778,0.7216494845360825,0.91,35,238,17,10
60,depth.RP,raw,0.49056603773584906,0.5777777777777777,0.5306122448979591,0.8466666666666667,26,228,27,19
60,depth.RPD,raw,0.851063829787234,0.8888888888888888,0.8695652173913044,0.96,40,248,7,5
60,WICMAD,raw,1.0,0.06666666666666667,0.125,0.86,3,255,0,42
60,WICMAD,deriv,0.75,0.06666666666666667,0.12244897959183675,0.8566666666666667,3,254,1,42
61,depth.FM,raw,0.21929824561403508,0.5555555555555556,0.31446540880503143,0.6366666666666667,25,166,89,20
61,depth.mode,raw,0.8958333333333334,0.9555555555555556,0.924731182795699,0.9766666666666667,43,250,5,2
61,depth.RT,raw,0.5892857142857143,0.7333333333333333,0.6534653465346534,0.8833333333333333,33,232,23,12
61,depth.RP,raw,0.273972602739726,0.8888888888888888,0.418848167539267,0.63,40,149,106,5
61,depth.RPD,raw,0.9069767441860465,0.8666666666666667,0.8863636363636364,0.9666666666666667,39,251,4,6
61,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
61,WICMAD,deriv,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
62,depth.FM,raw,0.2375,0.8444444444444444,0.37073170731707317,0.57,38,133,122,7
62,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
62,depth.RT,raw,0.8235294117647058,0.6222222222222222,0.7088607594936709,0.9233333333333333,28,249,6,17
62,depth.RP,raw,0.4307692307692308,0.6222222222222222,0.5090909090909091,0.82,28,218,37,17
62,depth.RPD,raw,0.9302325581395349,0.8888888888888888,0.9090909090909092,0.9733333333333334,40,252,3,5
62,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
62,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
63,depth.FM,raw,0.1894273127753304,0.9555555555555556,0.3161764705882353,0.38,43,71,184,2
63,depth.mode,raw,0.9375,1.0,0.967741935483871,0.99,45,252,3,0
63,depth.RT,raw,0.78,0.8666666666666667,0.8210526315789474,0.9433333333333334,39,244,11,6
63,depth.RP,raw,0.3695652173913043,0.7555555555555555,0.4963503649635037,0.77,34,197,58,11
63,depth.RPD,raw,0.8863636363636364,0.8666666666666667,0.8764044943820225,0.9633333333333334,39,250,5,6
63,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
63,WICMAD,deriv,1.0,0.044444444444444446,0.0851063829787234,0.8566666666666667,2,255,0,43
64,depth.FM,raw,0.23391812865497075,0.8888888888888888,0.37037037037037035,0.5466666666666666,40,124,131,5
64,depth.mode,raw,0.88,0.9777777777777777,0.9263157894736842,0.9766666666666667,44,249,6,1
64,depth.RT,raw,0.66,0.7333333333333333,0.6947368421052631,0.9033333333333333,33,238,17,12
64,depth.RP,raw,0.25165562913907286,0.8444444444444444,0.3877551020408163,0.6,38,142,113,7
64,depth.RPD,raw,0.7068965517241379,0.9111111111111111,0.7961165048543689,0.93,41,238,17,4
64,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
64,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
65,depth.FM,raw,0.2222222222222222,0.8444444444444444,0.3518518518518518,0.5333333333333333,38,122,133,7
65,depth.mode,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
65,depth.RT,raw,0.7708333333333334,0.8222222222222222,0.7956989247311829,0.9366666666666666,37,244,11,8
65,depth.RP,raw,0.37,0.8222222222222222,0.5103448275862069,0.7633333333333333,37,192,63,8
65,depth.RPD,raw,0.8,0.8888888888888888,0.8421052631578948,0.95,40,245,10,5
65,WICMAD,raw,0.5357142857142857,1.0,0.6976744186046512,0.87,45,216,39,0
65,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
66,depth.FM,raw,0.172,0.9555555555555556,0.29152542372881357,0.30333333333333334,43,48,207,2
66,depth.mode,raw,0.9534883720930233,0.9111111111111111,0.9318181818181819,0.98,41,253,2,4
66,depth.RT,raw,0.725,0.6444444444444445,0.6823529411764706,0.91,29,244,11,16
66,depth.RP,raw,0.24836601307189543,0.8444444444444444,0.38383838383838376,0.5933333333333334,38,140,115,7
66,depth.RPD,raw,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.9333333333333333,40,240,15,5
66,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
66,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
67,depth.FM,raw,0.22900763358778625,0.6666666666666666,0.34090909090909083,0.6133333333333333,30,154,101,15
67,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
67,depth.RT,raw,0.6190476190476191,0.8666666666666667,0.7222222222222222,0.9,39,231,24,6
67,depth.RP,raw,0.3939393939393939,0.8666666666666667,0.5416666666666666,0.78,39,195,60,6
67,depth.RPD,raw,0.7692307692307693,0.8888888888888888,0.8247422680412372,0.9433333333333334,40,243,12,5
67,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
67,WICMAD,deriv,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
68,depth.FM,raw,0.17355371900826447,0.9333333333333333,0.2926829268292683,0.3233333333333333,42,55,200,3
68,depth.mode,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
68,depth.RT,raw,0.5362318840579711,0.8222222222222222,0.6491228070175439,0.8666666666666667,37,223,32,8
68,depth.RP,raw,0.32978723404255317,0.6888888888888889,0.4460431654676259,0.7433333333333333,31,192,63,14
68,depth.RPD,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
68,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
68,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
69,depth.FM,raw,0.1875,0.8666666666666667,0.308300395256917,0.4166666666666667,39,86,169,6
69,depth.mode,raw,0.8958333333333334,0.9555555555555556,0.924731182795699,0.9766666666666667,43,250,5,2
69,depth.RT,raw,0.6923076923076923,0.8,0.7422680412371134,0.9166666666666666,36,239,16,9
69,depth.RP,raw,0.2565789473684211,0.8666666666666667,0.39593908629441626,0.6033333333333334,39,142,113,6
69,depth.RPD,raw,0.9047619047619048,0.8444444444444444,0.8735632183908046,0.9633333333333334,38,251,4,7
69,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
69,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
70,depth.FM,raw,0.2088607594936709,0.7333333333333333,0.3251231527093596,0.5433333333333333,33,130,125,12
70,depth.mode,raw,0.8823529411764706,1.0,0.9375,0.98,45,249,6,0
70,depth.RT,raw,0.5932203389830508,0.7777777777777778,0.673076923076923,0.8866666666666667,35,231,24,10
70,depth.RP,raw,0.2826086956521739,0.8666666666666667,0.4262295081967213,0.65,39,156,99,6
70,depth.RPD,raw,0.918918918918919,0.7555555555555555,0.8292682926829269,0.9533333333333334,34,252,3,11
70,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
70,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
71,depth.FM,raw,0.25609756097560976,0.4666666666666667,0.33070866141732286,0.7166666666666667,21,194,61,24
71,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
71,depth.RT,raw,0.6530612244897959,0.7111111111111111,0.6808510638297872,0.9,32,238,17,13
71,depth.RP,raw,0.6896551724137931,0.4444444444444444,0.5405405405405405,0.8866666666666667,20,246,9,25
71,depth.RPD,raw,0.9069767441860465,0.8666666666666667,0.8863636363636364,0.9666666666666667,39,251,4,6
71,WICMAD,raw,0.5232558139534884,1.0,0.6870229007633588,0.8633333333333333,45,214,41,0
71,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
72,depth.FM,raw,0.2706766917293233,0.8,0.4044943820224719,0.6466666666666666,36,158,97,9
72,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
72,depth.RT,raw,0.6923076923076923,0.8,0.7422680412371134,0.9166666666666666,36,239,16,9
72,depth.RP,raw,0.43209876543209874,0.7777777777777778,0.5555555555555556,0.8133333333333334,35,209,46,10
72,depth.RPD,raw,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.98,42,252,3,3
72,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
72,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
73,depth.FM,raw,0.22857142857142856,0.7111111111111111,0.34594594594594597,0.5966666666666667,32,147,108,13
73,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
73,depth.RT,raw,0.6607142857142857,0.8222222222222222,0.7326732673267325,0.91,37,236,19,8
73,depth.RP,raw,0.30327868852459017,0.8222222222222222,0.4431137724550898,0.69,37,170,85,8
73,depth.RPD,raw,0.8113207547169812,0.9555555555555556,0.8775510204081634,0.96,43,245,10,2
73,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
73,WICMAD,deriv,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
74,depth.FM,raw,0.2543859649122807,0.6444444444444445,0.3647798742138365,0.6633333333333333,29,170,85,16
74,depth.mode,raw,0.8958333333333334,0.9555555555555556,0.924731182795699,0.9766666666666667,43,250,5,2
74,depth.RT,raw,0.5576923076923077,0.6444444444444445,0.5979381443298969,0.87,29,232,23,16
74,depth.RP,raw,0.2695035460992908,0.8444444444444444,0.4086021505376344,0.6333333333333333,38,152,103,7
74,depth.RPD,raw,0.8541666666666666,0.9111111111111111,0.8817204301075269,0.9633333333333334,41,248,7,4
74,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
74,WICMAD,deriv,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
75,depth.FM,raw,0.1907514450867052,0.7333333333333333,0.30275229357798167,0.49333333333333335,33,115,140,12
75,depth.mode,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
75,depth.RT,raw,0.7027027027027027,0.5777777777777777,0.6341463414634145,0.9,26,244,11,19
75,depth.RP,raw,0.33766233766233766,0.5777777777777777,0.4262295081967213,0.7666666666666667,26,204,51,19
75,depth.RPD,raw,0.8431372549019608,0.9555555555555556,0.8958333333333333,0.9666666666666667,43,247,8,2
75,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
75,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
76,depth.FM,raw,0.208955223880597,0.6222222222222222,0.3128491620111732,0.59,28,149,106,17
76,depth.mode,raw,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.98,42,252,3,3
76,depth.RT,raw,0.7073170731707317,0.6444444444444445,0.6744186046511628,0.9066666666666666,29,243,12,16
76,depth.RP,raw,0.3804347826086957,0.7777777777777778,0.5109489051094891,0.7766666666666666,35,198,57,10
76,depth.RPD,raw,0.7872340425531915,0.8222222222222222,0.8043478260869565,0.94,37,245,10,8
76,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
76,WICMAD,deriv,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
77,depth.FM,raw,0.19375,0.6888888888888889,0.3024390243902439,0.5233333333333333,31,126,129,14
77,depth.mode,raw,0.8723404255319149,0.9111111111111111,0.891304347826087,0.9666666666666667,41,249,6,4
77,depth.RT,raw,0.631578947368421,0.8,0.7058823529411765,0.9,36,234,21,9
77,depth.RP,raw,0.3252032520325203,0.8888888888888888,0.47619047619047616,0.7066666666666667,40,172,83,5
77,depth.RPD,raw,0.7755102040816326,0.8444444444444444,0.8085106382978723,0.94,38,244,11,7
77,WICMAD,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
77,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
78,depth.FM,raw,0.1794871794871795,0.7777777777777778,0.29166666666666663,0.43333333333333335,35,95,160,10
78,depth.mode,raw,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9833333333333333,43,252,3,2
78,depth.RT,raw,0.6923076923076923,0.6,0.6428571428571429,0.9,27,243,12,18
78,depth.RP,raw,0.3170731707317073,0.5777777777777777,0.40944881889763773,0.75,26,199,56,19
78,depth.RPD,raw,0.8947368421052632,0.7555555555555555,0.8192771084337349,0.95,34,251,4,11
78,WICMAD,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
78,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
79,depth.FM,raw,0.22602739726027396,0.7333333333333333,0.34554973821989526,0.5833333333333334,33,142,113,12
79,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
79,depth.RT,raw,0.5189873417721519,0.9111111111111111,0.6612903225806451,0.86,41,217,38,4
79,depth.RP,raw,0.29411764705882354,0.8888888888888888,0.44198895027624313,0.6633333333333333,40,159,96,5
79,depth.RPD,raw,0.8478260869565217,0.8666666666666667,0.8571428571428571,0.9566666666666667,39,248,7,6
79,WICMAD,raw,1.0,0.9111111111111111,0.9534883720930233,0.9866666666666667,41,255,0,4
79,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
80,depth.FM,raw,0.27586206896551724,0.35555555555555557,0.31067961165048547,0.7633333333333333,16,213,42,29
80,depth.mode,raw,0.9565217391304348,0.9777777777777777,0.967032967032967,0.99,44,253,2,1
80,depth.RT,raw,0.625,0.8888888888888888,0.7339449541284404,0.9033333333333333,40,231,24,5
80,depth.RP,raw,0.33884297520661155,0.9111111111111111,0.49397590361445787,0.72,41,175,80,4
80,depth.RPD,raw,0.8409090909090909,0.8222222222222222,0.8314606741573033,0.95,37,248,7,8
80,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
80,WICMAD,deriv,1.0,0.9333333333333333,0.9655172413793104,0.99,42,255,0,3
